variant,date,budget,touch_limit,policy,residual,forecast_residual_num,forecast_residual,worst_station_residual,moves,touched,unused_budget,net_flow_bound,feasible
primary_24h,2026-03-11,100,20,oracle,6800,332490,5541.5,117,100,3,0,260,True
primary_24h,2026-03-11,100,40,no_action,7000,343970,5732.833333333333,217,0,0,100,260,True
primary_24h,2026-03-11,100,40,greedy,6800,331970,5532.833333333333,117,100,3,0,260,True
primary_24h,2026-03-11,100,40,optimized,6800,331970,5532.833333333333,117,100,3,0,260,True
primary_24h,2026-03-11,100,40,oracle,6800,332490,5541.5,117,100,3,0,260,True
primary_24h,2026-03-11,200,0,no_action,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,0,greedy,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,0,optimized,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,0,oracle,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,1,no_action,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,1,greedy,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,1,optimized,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,1,oracle,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,2,no_action,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,2,greedy,6846,334770,5579.5,140,77,2,123,260,True
primary_24h,2026-03-11,200,2,optimized,6846,334770,5579.5,140,77,2,123,260,True
primary_24h,2026-03-11,200,2,oracle,6838,334770,5579.5,136,81,2,119,260,True
primary_24h,2026-03-11,200,5,no_action,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,5,greedy,6632,321950,5365.833333333333,79,184,5,16,260,True
primary_24h,2026-03-11,200,5,optimized,6632,321950,5365.833333333333,79,184,5,16,260,True
primary_24h,2026-03-11,200,5,oracle,6600,327530,5458.833333333333,61,200,4,0,260,True
primary_24h,2026-03-11,200,10,no_action,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,10,greedy,6600,319970,5332.833333333333,79,200,6,0,260,True
primary_24h,2026-03-11,200,10,optimized,6600,319970,5332.833333333333,79,200,6,0,260,True
primary_24h,2026-03-11,200,10,oracle,6600,327530,5458.833333333333,61,200,4,0,260,True
primary_24h,2026-03-11,200,20,no_action,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,20,greedy,6600,319970,5332.833333333333,79,200,6,0,260,True
primary_24h,2026-03-11,200,20,optimized,6600,319970,5332.833333333333,79,200,6,0,260,True
primary_24h,2026-03-11,200,20,oracle,6600,327530,5458.833333333333,61,200,4,0,260,True
primary_24h,2026-03-11,200,40,no_action,7000,343970,5732.833333333333,217,0,0,200,260,True
primary_24h,2026-03-11,200,40,greedy,6600,319970,5332.833333333333,79,200,6,0,260,True
primary_24h,2026-03-11,200,40,optimized,6600,319970,5332.833333333333,79,200,6,0,260,True
primary_24h,2026-03-11,200,40,oracle,6600,327530,5458.833333333333,61,200,4,0,260,True
primary_24h,2026-03-11,400,0,no_action,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,0,greedy,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,0,optimized,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,0,oracle,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,1,no_action,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,1,greedy,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,1,optimized,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,1,oracle,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,2,no_action,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,2,greedy,6846,334770,5579.5,140,77,2,323,260,True
primary_24h,2026-03-11,400,2,optimized,6846,334770,5579.5,140,77,2,323,260,True
primary_24h,2026-03-11,400,2,oracle,6838,334770,5579.5,136,81,2,319,260,True
primary_24h,2026-03-11,400,5,no_action,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,5,greedy,6632,321950,5365.833333333333,79,184,5,216,260,True
primary_24h,2026-03-11,400,5,optimized,6632,321950,5365.833333333333,79,184,5,216,260,True
primary_24h,2026-03-11,400,5,oracle,6550,328210,5470.166666666667,61,225,5,175,260,True
primary_24h,2026-03-11,400,10,no_action,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,10,greedy,6390,304850,5080.833333333333,52,328,10,72,260,True
primary_24h,2026-03-11,400,10,optimized,6390,304850,5080.833333333333,52,328,10,72,260,True
primary_24h,2026-03-11,400,10,oracle,6282,314710,5245.166666666667,49,359,10,41,260,True
primary_24h,2026-03-11,400,20,no_action,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,20,greedy,6254,295970,4932.833333333333,48,400,16,0,260,True
primary_24h,2026-03-11,400,20,optimized,6254,295970,4932.833333333333,48,400,16,0,260,True
primary_24h,2026-03-11,400,20,oracle,6200,312290,5204.833333333333,47,400,13,0,260,True
primary_24h,2026-03-11,400,40,no_action,7000,343970,5732.833333333333,217,0,0,400,260,True
primary_24h,2026-03-11,400,40,greedy,6254,295970,4932.833333333333,48,400,16,0,260,True
primary_24h,2026-03-11,400,40,optimized,6254,295970,4932.833333333333,48,400,16,0,260,True
primary_24h,2026-03-11,400,40,oracle,6200,312290,5204.833333333333,47,400,13,0,260,True
primary_24h,2026-03-12,0,0,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,0,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,0,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,0,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,1,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,1,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,1,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,1,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,2,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,2,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,2,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,2,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,5,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,5,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,5,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,5,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,10,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,10,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,10,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,10,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,20,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,20,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,20,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,20,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,40,no_action,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,40,greedy,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,40,optimized,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,0,40,oracle,6841,369400,6156.666666666667,212,0,0,0,233,True
primary_24h,2026-03-12,50,0,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,0,greedy,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,0,optimized,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,0,oracle,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,1,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,1,greedy,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,1,optimized,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,1,oracle,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,2,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,2,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,2,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,2,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,5,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,5,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,5,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,5,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,10,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,10,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,10,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,10,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,20,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,20,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,20,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,20,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,40,no_action,6841,369400,6156.666666666667,212,0,0,50,233,True
primary_24h,2026-03-12,50,40,greedy,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,40,optimized,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,50,40,oracle,6741,363400,6056.666666666667,162,50,2,0,233,True
primary_24h,2026-03-12,100,0,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,0,greedy,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,0,optimized,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,0,oracle,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,1,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,1,greedy,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,1,optimized,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,1,oracle,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,2,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,2,greedy,6679,359680,5994.666666666667,131,81,2,19,233,True
primary_24h,2026-03-12,100,2,optimized,6679,359680,5994.666666666667,131,81,2,19,233,True
primary_24h,2026-03-12,100,2,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
primary_24h,2026-03-12,100,5,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,5,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,5,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,5,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
primary_24h,2026-03-12,100,10,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,10,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,10,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,10,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
primary_24h,2026-03-12,100,20,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,20,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,20,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,20,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
primary_24h,2026-03-12,100,40,no_action,6841,369400,6156.666666666667,212,0,0,100,233,True
primary_24h,2026-03-12,100,40,greedy,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,40,optimized,6641,357400,5956.666666666667,112,100,3,0,233,True
primary_24h,2026-03-12,100,40,oracle,6641,359680,5994.666666666667,112,100,2,0,233,True
primary_24h,2026-03-12,200,0,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,0,greedy,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,0,optimized,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,0,oracle,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,1,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,1,greedy,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,1,optimized,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,1,oracle,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,2,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,2,greedy,6679,359680,5994.666666666667,131,81,2,119,233,True
primary_24h,2026-03-12,200,2,optimized,6679,359680,5994.666666666667,131,81,2,119,233,True
primary_24h,2026-03-12,200,2,oracle,6639,359680,5994.666666666667,111,101,2,99,233,True
primary_24h,2026-03-12,200,5,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,5,greedy,6457,346360,5772.666666666667,64,192,5,8,233,True
primary_24h,2026-03-12,200,5,optimized,6457,346360,5772.666666666667,64,192,5,8,233,True
primary_24h,2026-03-12,200,5,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
primary_24h,2026-03-12,200,10,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,10,greedy,6441,345400,5756.666666666667,63,200,6,0,233,True
primary_24h,2026-03-12,200,10,optimized,6441,345400,5756.666666666667,63,200,6,0,233,True
primary_24h,2026-03-12,200,10,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
primary_24h,2026-03-12,200,20,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,20,greedy,6441,345400,5756.666666666667,63,200,6,0,233,True
primary_24h,2026-03-12,200,20,optimized,6441,345400,5756.666666666667,63,200,6,0,233,True
primary_24h,2026-03-12,200,20,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
primary_24h,2026-03-12,200,40,no_action,6841,369400,6156.666666666667,212,0,0,200,233,True
primary_24h,2026-03-12,200,40,greedy,6441,345400,5756.666666666667,63,200,6,0,233,True
primary_24h,2026-03-12,200,40,optimized,6441,345400,5756.666666666667,63,200,6,0,233,True
primary_24h,2026-03-12,200,40,oracle,6441,351620,5860.333333333333,63,200,4,0,233,True
primary_24h,2026-03-12,400,0,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,0,greedy,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,0,optimized,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,0,oracle,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,1,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,1,greedy,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,1,optimized,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,1,oracle,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,2,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,2,greedy,6679,359680,5994.666666666667,131,81,2,319,233,True
primary_24h,2026-03-12,400,2,optimized,6679,359680,5994.666666666667,131,81,2,319,233,True
primary_24h,2026-03-12,400,2,oracle,6639,359680,5994.666666666667,111,101,2,299,233,True
primary_24h,2026-03-12,400,5,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,5,greedy,6457,346360,5772.666666666667,64,192,5,208,233,True
primary_24h,2026-03-12,400,5,optimized,6457,346360,5772.666666666667,64,192,5,208,233,True
primary_24h,2026-03-12,400,5,oracle,6383,350780,5846.333333333333,60,229,5,171,233,True
primary_24h,2026-03-12,400,10,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,10,greedy,6205,328820,5480.333333333333,53,340,10,60,233,True
primary_24h,2026-03-12,400,10,optimized,6205,328820,5480.333333333333,53,340,10,60,233,True
primary_24h,2026-03-12,400,10,oracle,6067,337320,5622.0,51,387,10,13,233,True
primary_24h,2026-03-12,400,20,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,20,greedy,6089,321400,5356.666666666667,52,400,15,0,233,True
primary_24h,2026-03-12,400,20,optimized,6089,321400,5356.666666666667,52,400,15,0,233,True
primary_24h,2026-03-12,400,20,oracle,6041,336100,5601.666666666667,49,400,12,0,233,True
primary_24h,2026-03-12,400,40,no_action,6841,369400,6156.666666666667,212,0,0,400,233,True
primary_24h,2026-03-12,400,40,greedy,6089,321400,5356.666666666667,52,400,15,0,233,True
primary_24h,2026-03-12,400,40,optimized,6089,321400,5356.666666666667,52,400,15,0,233,True
primary_24h,2026-03-12,400,40,oracle,6041,336100,5601.666666666667,49,400,12,0,233,True
primary_24h,2026-03-13,0,0,no_action,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,0,greedy,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,0,optimized,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,0,oracle,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,1,no_action,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,1,greedy,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,1,optimized,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,1,oracle,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,2,no_action,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,2,greedy,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,2,optimized,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,2,oracle,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,5,no_action,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,5,greedy,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,5,optimized,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,5,oracle,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,10,no_action,4141,227910,3798.5,96,0,0,0,197,True
primary_24h,2026-03-13,0,10,greedy,4141,227910,3798.5,96,0,0,0,197,True
